Date Time, Memory Used (GB)
2024-05-10 09:09:35, 50.09
2024-05-10 09:09:38, 52.36
2024-05-10 09:09:41, 50.51
2024-05-10 09:09:44, 50.71
2024-05-10 09:09:47, 51.16
2024-05-10 09:09:51, 51.58
2024-05-10 09:09:54, 52.09
2024-05-10 09:09:57, 52.48
2024-05-10 09:10:00, 52.99
2024-05-10 09:10:04, 56.12
2024-05-10 09:10:07, 53.84
2024-05-10 09:10:10, 54.35
2024-05-10 09:10:13, 61.67
2024-05-10 09:10:17, 50.71
2024-05-10 09:10:20, 51.16
2024-05-10 09:10:23, 51.58
2024-05-10 09:10:26, 52.06
2024-05-10 09:10:30, 53.57
2024-05-10 09:10:33, 52.92
2024-05-10 09:10:36, 53.40
2024-05-10 09:10:39, 53.70
2024-05-10 09:10:43, 54.18
2024-05-10 09:10:46, 57.29
2024-05-10 09:10:49, 54.91
2024-05-10 09:10:52, 62.77
2024-05-10 09:10:56, 51.21
2024-05-10 09:10:59, 51.56
2024-05-10 09:11:02, 52.00
2024-05-10 09:11:05, 52.51
2024-05-10 09:11:09, 52.90
2024-05-10 09:11:12, 53.40
2024-05-10 09:11:15, 54.36
2024-05-10 09:11:18, 54.23
2024-05-10 09:11:22, 54.65
2024-05-10 09:11:25, 54.91
2024-05-10 09:11:28, 56.86
2024-05-10 09:11:31, 64.36
2024-05-10 09:11:34, 51.24
2024-05-10 09:11:38, 51.70
2024-05-10 09:11:41, 52.14
2024-05-10 09:11:44, 52.65
2024-05-10 09:11:47, 53.04
2024-05-10 09:11:51, 53.55
2024-05-10 09:11:54, 55.93
2024-05-10 09:11:57, 54.41
2024-05-10 09:12:00, 54.92
2024-05-10 09:12:04, 55.19
2024-05-10 09:12:07, 55.59
2024-05-10 09:12:10, 59.77
2024-05-10 09:12:13, 57.23
2024-05-10 09:12:17, 51.70
2024-05-10 09:12:20, 52.18
2024-05-10 09:12:23, 52.61
2024-05-10 09:12:27, 53.25
2024-05-10 09:12:31, 53.72
2024-05-10 09:12:34, 54.22
2024-05-10 09:12:38, 54.54
2024-05-10 09:12:41, 55.05
2024-05-10 09:12:44, 58.83
2024-05-10 09:12:47, 55.81
2024-05-10 09:12:51, 56.30
2024-05-10 09:12:54, 56.52
2024-05-10 09:12:57, 56.99
2024-05-10 09:13:00, 64.84
2024-05-10 09:13:04, 52.11
2024-05-10 09:13:07, 52.65
2024-05-10 09:13:10, 53.09
2024-05-10 09:13:13, 53.53
2024-05-10 09:13:16, 54.07
2024-05-10 09:13:20, 54.47
2024-05-10 09:13:23, 54.94
2024-05-10 09:13:26, 55.27
2024-05-10 09:13:29, 55.78
2024-05-10 09:13:33, 58.89
2024-05-10 09:13:36, 56.54
2024-05-10 09:13:39, 57.04
2024-05-10 09:13:42, 57.20
2024-05-10 09:13:46, 57.75
2024-05-10 09:13:49, 60.30
2024-05-10 09:13:52, 58.39
2024-05-10 09:13:55, 66.66
2024-05-10 09:13:59, 52.92
2024-05-10 09:14:02, 53.13
2024-05-10 09:14:05, 53.52
2024-05-10 09:14:08, 53.94
2024-05-10 09:14:12, 54.46
2024-05-10 09:14:15, 54.82
2024-05-10 09:14:18, 55.26
2024-05-10 09:14:21, 55.60
2024-05-10 09:14:25, 56.11
2024-05-10 09:14:28, 57.22
2024-05-10 09:14:31, 56.89
2024-05-10 09:14:34, 57.40
2024-05-10 09:14:37, 58.15
2024-05-10 09:14:41, 58.13
2024-05-10 09:14:44, 59.03
2024-05-10 09:14:47, 58.80
2024-05-10 09:14:50, 59.32
2024-05-10 09:14:54, 65.36
2024-05-10 09:14:57, 72.27
2024-05-10 09:15:00, 53.36
2024-05-10 09:15:03, 53.82
2024-05-10 09:15:07, 54.28
2024-05-10 09:15:10, 54.81
2024-05-10 09:15:13, 56.94
2024-05-10 09:15:16, 55.72
2024-05-10 09:15:20, 56.23
2024-05-10 09:15:23, 56.55
2024-05-10 09:15:26, 57.06
2024-05-10 09:15:29, 57.32
2024-05-10 09:15:33, 57.84
2024-05-10 09:15:36, 60.16
2024-05-10 09:15:39, 58.56
2024-05-10 09:15:42, 59.08
2024-05-10 09:15:46, 65.13
2024-05-10 09:15:49, 59.74
2024-05-10 09:15:52, 60.27
2024-05-10 09:15:55, 60.34
2024-05-10 09:15:59, 64.24
2024-05-10 09:16:02, 71.91
2024-05-10 09:16:05, 54.13
2024-05-10 09:16:08, 54.04
2024-05-10 09:16:11, 54.53
2024-05-10 09:16:15, 54.99
2024-05-10 09:16:18, 55.52
2024-05-10 09:16:21, 55.92
2024-05-10 09:16:24, 56.43
2024-05-10 09:16:28, 56.76
2024-05-10 09:16:31, 57.28
2024-05-10 09:16:34, 59.75
2024-05-10 09:16:37, 58.06
2024-05-10 09:16:41, 58.59
2024-05-10 09:16:44, 58.79
2024-05-10 09:16:47, 59.32
2024-05-10 09:16:50, 61.86
2024-05-10 09:16:54, 59.97
2024-05-10 09:16:57, 60.50
2024-05-10 09:17:00, 65.75
2024-05-10 09:17:03, 61.11
2024-05-10 09:17:07, 62.06
2024-05-10 09:17:10, 71.02
2024-05-10 09:17:13, 75.13
2024-05-10 09:17:16, 54.33
2024-05-10 09:17:20, 54.79
2024-05-10 09:17:23, 55.24
2024-05-10 09:17:26, 55.77
2024-05-10 09:17:29, 56.17
2024-05-10 09:17:33, 56.69
2024-05-10 09:17:36, 58.53
2024-05-10 09:17:39, 57.53
2024-05-10 09:17:42, 58.07
2024-05-10 09:17:46, 58.33
2024-05-10 09:17:49, 58.84
2024-05-10 09:17:52, 63.01
2024-05-10 09:17:55, 59.55
2024-05-10 09:17:58, 60.08
2024-05-10 09:18:02, 60.24
2024-05-10 09:18:05, 60.79
2024-05-10 09:18:08, 63.05
2024-05-10 09:18:11, 61.41
2024-05-10 09:18:15, 61.93
2024-05-10 09:18:18, 65.95
2024-05-10 09:18:21, 62.47
2024-05-10 09:18:24, 68.93
2024-05-10 09:18:28, 76.23
2024-05-10 09:18:31, 55.25
2024-05-10 09:18:34, 46.23
2024-05-10 09:18:37, 46.25
2024-05-10 09:18:41, 46.26
2024-05-10 09:18:44, 46.26
2024-05-10 09:18:47, 46.27
2024-05-10 09:18:50, 46.28
2024-05-10 09:18:54, 46.29
2024-05-10 09:18:57, 46.29
2024-05-10 09:19:00, 46.31
2024-05-10 09:19:03, 46.30
2024-05-10 09:19:07, 46.29
2024-05-10 09:19:10, 46.30
2024-05-10 09:19:13, 46.31
2024-05-10 09:19:16, 46.30
2024-05-10 09:19:20, 46.31
2024-05-10 09:19:23, 46.31
2024-05-10 09:19:26, 46.31
2024-05-10 09:19:29, 46.32
2024-05-10 09:19:33, 46.33
2024-05-10 09:19:36, 46.33
2024-05-10 09:19:39, 46.33
2024-05-10 09:19:42, 46.33
2024-05-10 09:19:45, 46.33
2024-05-10 09:19:49, 46.34
2024-05-10 09:19:52, 46.33
2024-05-10 09:19:55, 46.34
2024-05-10 09:19:58, 46.34
2024-05-10 09:20:02, 46.38
2024-05-10 09:20:05, 46.38
2024-05-10 09:20:08, 46.39
2024-05-10 09:20:11, 46.39
2024-05-10 09:20:15, 46.40
2024-05-10 09:20:18, 46.40
2024-05-10 09:20:21, 46.40
2024-05-10 09:20:24, 46.40
2024-05-10 09:20:28, 46.41
2024-05-10 09:20:31, 46.41
2024-05-10 09:20:34, 46.39
2024-05-10 09:20:37, 46.40
2024-05-10 09:20:41, 46.41
2024-05-10 09:20:44, 46.41
2024-05-10 09:20:47, 46.41
2024-05-10 09:20:50, 46.41
2024-05-10 09:20:54, 46.40
2024-05-10 09:20:57, 46.41
2024-05-10 09:21:00, 46.40
2024-05-10 09:21:03, 46.40
2024-05-10 09:21:07, 46.41
2024-05-10 09:21:10, 46.41
2024-05-10 09:21:13, 46.42
2024-05-10 09:21:16, 46.42
2024-05-10 09:21:20, 46.40
2024-05-10 09:21:23, 46.41
2024-05-10 09:21:26, 46.41
2024-05-10 09:21:29, 46.42
2024-05-10 09:21:32, 46.41
2024-05-10 09:21:36, 46.41
2024-05-10 09:21:39, 46.42
2024-05-10 09:21:42, 46.42
2024-05-10 09:21:45, 46.43
2024-05-10 09:21:49, 46.43
2024-05-10 09:21:52, 46.43
2024-05-10 09:21:55, 46.43
2024-05-10 09:21:58, 46.43
2024-05-10 09:22:02, 46.45
2024-05-10 09:22:05, 46.45
2024-05-10 09:22:08, 46.47
2024-05-10 09:22:11, 46.47
2024-05-10 09:22:15, 46.47
2024-05-10 09:22:18, 46.47
2024-05-10 09:22:21, 46.47
2024-05-10 09:22:24, 46.46
2024-05-10 09:22:28, 46.47
2024-05-10 09:22:31, 46.47
2024-05-10 09:22:34, 46.47
2024-05-10 09:22:37, 46.47
2024-05-10 09:22:41, 46.47
2024-05-10 09:22:44, 46.48
2024-05-10 09:22:47, 46.48
2024-05-10 09:22:50, 46.48
2024-05-10 09:22:54, 46.48
2024-05-10 09:22:57, 46.49
2024-05-10 09:23:00, 46.49
2024-05-10 09:23:03, 46.49
2024-05-10 09:23:07, 46.49
2024-05-10 09:23:10, 46.49
2024-05-10 09:23:13, 46.49
2024-05-10 09:23:16, 46.48
2024-05-10 09:23:20, 46.48
2024-05-10 09:23:23, 46.48
2024-05-10 09:23:26, 46.49
2024-05-10 09:23:29, 46.49
2024-05-10 09:23:32, 46.49
2024-05-10 09:23:36, 46.50
2024-05-10 09:23:39, 46.51
2024-05-10 09:23:42, 46.51
2024-05-10 09:23:45, 46.51
2024-05-10 09:23:49, 46.51
2024-05-10 09:23:52, 46.49
2024-05-10 09:23:55, 46.51
2024-05-10 09:23:58, 46.50
2024-05-10 09:24:02, 46.51
2024-05-10 09:24:05, 46.51
2024-05-10 09:24:08, 46.50
2024-05-10 09:24:11, 46.51
2024-05-10 09:24:15, 46.51
2024-05-10 09:24:18, 46.51
2024-05-10 09:24:21, 46.50
2024-05-10 09:24:24, 46.50
2024-05-10 09:24:28, 46.49
2024-05-10 09:24:31, 46.48
2024-05-10 09:24:34, 46.47
2024-05-10 09:24:37, 46.46
2024-05-10 09:24:41, 46.47
2024-05-10 09:24:44, 46.47
2024-05-10 09:24:47, 46.46
2024-05-10 09:24:50, 46.47
2024-05-10 09:24:54, 46.47
2024-05-10 09:24:57, 46.47
2024-05-10 09:25:00, 46.48
2024-05-10 09:25:03, 46.47
2024-05-10 09:25:07, 46.47
2024-05-10 09:25:10, 46.48
2024-05-10 09:25:13, 46.48
2024-05-10 09:25:16, 46.49
2024-05-10 09:25:20, 46.49
2024-05-10 09:25:23, 46.49
2024-05-10 09:25:26, 46.49
2024-05-10 09:25:29, 46.50
2024-05-10 09:25:32, 46.49
2024-05-10 09:25:36, 46.49
2024-05-10 09:25:39, 46.48
2024-05-10 09:25:42, 46.49
2024-05-10 09:25:45, 46.49
2024-05-10 09:25:49, 46.50
2024-05-10 09:25:52, 46.49
2024-05-10 09:25:55, 46.49
2024-05-10 09:25:58, 46.49
2024-05-10 09:26:02, 46.52
2024-05-10 09:26:05, 46.52
2024-05-10 09:26:08, 46.53
2024-05-10 09:26:11, 46.53
2024-05-10 09:26:15, 46.52
2024-05-10 09:26:18, 46.53
2024-05-10 09:26:21, 46.53
2024-05-10 09:26:24, 46.53
2024-05-10 09:26:28, 46.53
2024-05-10 09:26:31, 46.53
2024-05-10 09:26:34, 46.53
2024-05-10 09:26:37, 46.54
2024-05-10 09:26:41, 46.53
2024-05-10 09:26:44, 46.53
2024-05-10 09:26:47, 46.53
2024-05-10 09:26:50, 46.53
2024-05-10 09:26:54, 46.54
2024-05-10 09:26:57, 46.54
2024-05-10 09:27:00, 46.54
2024-05-10 09:27:03, 46.52
2024-05-10 09:27:07, 46.52
2024-05-10 09:27:10, 46.52
2024-05-10 09:27:13, 46.51
2024-05-10 09:27:16, 46.51
2024-05-10 09:27:19, 46.50
2024-05-10 09:27:23, 46.50
2024-05-10 09:27:26, 46.49
2024-05-10 09:27:29, 46.50
2024-05-10 09:27:32, 46.50
2024-05-10 09:27:36, 46.51
2024-05-10 09:27:39, 46.51
2024-05-10 09:27:42, 46.51
2024-05-10 09:27:45, 46.51
2024-05-10 09:27:49, 46.51
2024-05-10 09:27:52, 46.51
2024-05-10 09:27:55, 46.51
2024-05-10 09:27:58, 46.52
2024-05-10 09:28:02, 46.54
2024-05-10 09:28:05, 46.54
2024-05-10 09:28:08, 46.55
2024-05-10 09:28:11, 46.55
2024-05-10 09:28:15, 46.55
2024-05-10 09:28:18, 46.56
2024-05-10 09:28:21, 46.55
2024-05-10 09:28:24, 46.56
2024-05-10 09:28:28, 46.56
2024-05-10 09:28:31, 46.56
2024-05-10 09:28:34, 46.55
2024-05-10 09:28:37, 46.54
2024-05-10 09:28:41, 46.54
2024-05-10 09:28:44, 46.54
2024-05-10 09:28:47, 46.54
2024-05-10 09:28:50, 46.54
2024-05-10 09:28:54, 46.53
2024-05-10 09:28:57, 46.53
2024-05-10 09:29:00, 46.55
2024-05-10 09:29:03, 46.55
2024-05-10 09:29:06, 46.55
2024-05-10 09:29:10, 46.54
2024-05-10 09:29:13, 46.54
2024-05-10 09:29:16, 46.55
2024-05-10 09:29:19, 46.55
2024-05-10 09:29:23, 46.55
2024-05-10 09:29:26, 46.53
2024-05-10 09:29:29, 46.53
2024-05-10 09:29:32, 46.54
2024-05-10 09:29:36, 46.54
2024-05-10 09:29:39, 46.55
2024-05-10 09:29:42, 46.56
2024-05-10 09:29:45, 46.56
2024-05-10 09:29:49, 46.57
2024-05-10 09:29:52, 46.57
2024-05-10 09:29:55, 46.57
2024-05-10 09:29:58, 46.57
2024-05-10 09:30:02, 46.57
2024-05-10 09:30:05, 46.57
2024-05-10 09:30:08, 46.57
2024-05-10 09:30:11, 46.57
2024-05-10 09:30:15, 46.57
2024-05-10 09:30:18, 46.57
2024-05-10 09:30:21, 46.57
2024-05-10 09:30:24, 46.57
2024-05-10 09:30:28, 46.55
2024-05-10 09:30:31, 46.56
2024-05-10 09:30:34, 46.55
2024-05-10 09:30:37, 46.56
2024-05-10 09:30:41, 46.56
2024-05-10 09:30:44, 46.57
2024-05-10 09:30:47, 46.57
2024-05-10 09:30:50, 46.57
2024-05-10 09:30:54, 46.57
2024-05-10 09:30:57, 46.57
2024-05-10 09:31:00, 46.57
2024-05-10 09:31:03, 46.56
2024-05-10 09:31:06, 46.56
2024-05-10 09:31:10, 46.56
2024-05-10 09:31:13, 46.56
2024-05-10 09:31:16, 46.56
2024-05-10 09:31:19, 46.56
2024-05-10 09:31:23, 46.55
2024-05-10 09:31:26, 46.56
2024-05-10 09:31:29, 46.56
2024-05-10 09:31:32, 46.56
2024-05-10 09:31:36, 46.56
2024-05-10 09:31:39, 46.56
2024-05-10 09:31:42, 46.56
2024-05-10 09:31:45, 46.55
2024-05-10 09:31:49, 46.56
2024-05-10 09:31:52, 46.56
2024-05-10 09:31:55, 46.56
2024-05-10 09:31:58, 46.56
2024-05-10 09:32:02, 46.61
2024-05-10 09:32:05, 46.58
2024-05-10 09:32:08, 46.58
2024-05-10 09:32:11, 46.58
2024-05-10 09:32:15, 46.58
2024-05-10 09:32:18, 46.57
2024-05-10 09:32:21, 46.57
2024-05-10 09:32:24, 46.57
2024-05-10 09:32:28, 46.57
2024-05-10 09:32:31, 46.57
2024-05-10 09:32:34, 46.56
2024-05-10 09:32:37, 46.56
2024-05-10 09:32:41, 46.57
2024-05-10 09:32:44, 46.57
2024-05-10 09:32:47, 46.58
2024-05-10 09:32:50, 46.58
2024-05-10 09:32:54, 46.58
2024-05-10 09:32:57, 46.59
2024-05-10 09:33:00, 46.59
2024-05-10 09:33:03, 46.58
2024-05-10 09:33:06, 46.59
2024-05-10 09:33:10, 46.60
2024-05-10 09:33:13, 46.60
2024-05-10 09:33:16, 46.58
2024-05-10 09:33:19, 46.59
2024-05-10 09:33:23, 46.58
2024-05-10 09:33:26, 46.58
2024-05-10 09:33:29, 46.57
2024-05-10 09:33:32, 46.57
2024-05-10 09:33:36, 46.55
2024-05-10 09:33:39, 46.56
2024-05-10 09:33:42, 46.56
2024-05-10 09:33:45, 46.56
2024-05-10 09:33:49, 46.55
2024-05-10 09:33:52, 46.54
2024-05-10 09:33:55, 46.54
2024-05-10 09:33:58, 46.54
2024-05-10 09:34:02, 46.54
2024-05-10 09:34:05, 46.54
2024-05-10 09:34:08, 46.56
2024-05-10 09:34:11, 46.55
2024-05-10 09:34:15, 46.56
2024-05-10 09:34:18, 46.56
2024-05-10 09:34:21, 46.56
2024-05-10 09:34:24, 46.56
2024-05-10 09:34:28, 46.55
2024-05-10 09:34:31, 46.56
2024-05-10 09:34:34, 46.55
2024-05-10 09:34:37, 46.56
2024-05-10 09:34:41, 46.56
2024-05-10 09:34:44, 46.56
2024-05-10 09:34:47, 46.56
2024-05-10 09:34:50, 46.56
2024-05-10 09:34:53, 46.56
2024-05-10 09:34:57, 46.57
2024-05-10 09:35:00, 46.57
2024-05-10 09:35:03, 46.56
2024-05-10 09:35:06, 46.56
2024-05-10 09:35:10, 46.57
2024-05-10 09:35:13, 46.57
2024-05-10 09:35:16, 46.57
2024-05-10 09:35:19, 46.57
2024-05-10 09:35:23, 46.57
2024-05-10 09:35:26, 46.57
2024-05-10 09:35:29, 46.57
2024-05-10 09:35:32, 46.58
2024-05-10 09:35:36, 46.58
2024-05-10 09:35:39, 46.58
2024-05-10 09:35:42, 46.58
2024-05-10 09:35:45, 46.59
2024-05-10 09:35:49, 46.58
2024-05-10 09:35:52, 46.58
2024-05-10 09:35:55, 46.57
2024-05-10 09:35:58, 46.57
2024-05-10 09:36:02, 46.56
2024-05-10 09:36:05, 46.55
2024-05-10 09:36:08, 46.57
2024-05-10 09:36:11, 46.57
2024-05-10 09:36:15, 46.57
2024-05-10 09:36:18, 46.58
2024-05-10 09:36:21, 46.58
2024-05-10 09:36:24, 46.57
2024-05-10 09:36:28, 46.57
2024-05-10 09:36:31, 46.57
2024-05-10 09:36:34, 46.56
2024-05-10 09:36:37, 46.56
2024-05-10 09:36:41, 46.56
2024-05-10 09:36:44, 46.55
2024-05-10 09:36:47, 46.55
2024-05-10 09:36:50, 46.55
2024-05-10 09:36:53, 46.55
2024-05-10 09:36:57, 46.55
2024-05-10 09:37:00, 46.56
2024-05-10 09:37:03, 46.55
2024-05-10 09:37:06, 46.55
2024-05-10 09:37:10, 46.55
2024-05-10 09:37:13, 46.54
2024-05-10 09:37:16, 46.53
2024-05-10 09:37:19, 46.53
2024-05-10 09:37:23, 46.53
2024-05-10 09:37:26, 46.54
2024-05-10 09:37:29, 46.55
2024-05-10 09:37:32, 46.56
2024-05-10 09:37:36, 46.54
2024-05-10 09:37:39, 46.57
2024-05-10 09:37:42, 46.52
2024-05-10 09:37:45, 46.47
2024-05-10 09:37:49, 46.48
2024-05-10 09:37:52, 46.50
2024-05-10 09:37:55, 46.47
2024-05-10 09:37:58, 46.39
2024-05-10 09:38:02, 46.47
2024-05-10 09:38:05, 46.44
2024-05-10 09:38:08, 46.42
2024-05-10 09:38:12, 46.40
2024-05-10 09:38:15, 46.35
2024-05-10 09:38:19, 46.33
2024-05-10 09:38:22, 46.38
2024-05-10 09:38:25, 46.40
2024-05-10 09:38:28, 46.40
2024-05-10 09:38:32, 46.34
2024-05-10 09:38:35, 46.42
2024-05-10 09:38:38, 46.40
2024-05-10 09:38:41, 46.41
2024-05-10 09:38:45, 46.38
2024-05-10 09:38:48, 46.40
2024-05-10 09:38:51, 46.39
2024-05-10 09:38:54, 46.40
2024-05-10 09:38:57, 46.37
2024-05-10 09:39:01, 46.44
2024-05-10 09:39:04, 46.48
2024-05-10 09:39:07, 46.48
2024-05-10 09:39:10, 46.34
2024-05-10 09:39:14, 46.33
2024-05-10 09:39:17, 46.37
2024-05-10 09:39:20, 46.33
2024-05-10 09:39:23, 46.32
2024-05-10 09:39:27, 46.31
2024-05-10 09:39:30, 46.34
2024-05-10 09:39:33, 46.37
2024-05-10 09:39:36, 46.41
2024-05-10 09:39:40, 46.33
2024-05-10 09:39:43, 46.40
2024-05-10 09:39:46, 46.35
2024-05-10 09:39:49, 46.34
2024-05-10 09:39:53, 46.32
2024-05-10 09:39:56, 46.33
2024-05-10 09:39:59, 46.29
2024-05-10 09:40:02, 46.33
2024-05-10 09:40:06, 46.35
2024-05-10 09:40:09, 46.35
2024-05-10 09:40:12, 46.37
2024-05-10 09:40:15, 46.37
2024-05-10 09:40:18, 46.37
2024-05-10 09:40:22, 46.37
2024-05-10 09:40:25, 46.37
2024-05-10 09:40:28, 46.38
2024-05-10 09:40:31, 46.38
2024-05-10 09:40:35, 46.38
2024-05-10 09:40:38, 46.40
2024-05-10 09:40:41, 46.40
2024-05-10 09:40:44, 46.40
2024-05-10 09:40:48, 46.40
2024-05-10 09:40:51, 46.41
2024-05-10 09:40:54, 46.41
2024-05-10 09:40:57, 46.41
2024-05-10 09:41:01, 46.42
2024-05-10 09:41:04, 46.42
2024-05-10 09:41:07, 46.43
2024-05-10 09:41:10, 46.43
2024-05-10 09:41:14, 46.43
2024-05-10 09:41:17, 46.44
2024-05-10 09:41:20, 46.44
2024-05-10 09:41:23, 46.44
2024-05-10 09:41:27, 46.44
2024-05-10 09:41:30, 46.45
2024-05-10 09:41:33, 46.45
2024-05-10 09:41:36, 46.46
2024-05-10 09:41:40, 46.46
2024-05-10 09:41:43, 46.47
2024-05-10 09:41:46, 46.47
2024-05-10 09:41:49, 46.48
2024-05-10 09:41:53, 46.48
2024-05-10 09:41:56, 46.48
2024-05-10 09:41:59, 46.48
2024-05-10 09:42:02, 46.50
2024-05-10 09:42:06, 46.52
2024-05-10 09:42:09, 46.52
2024-05-10 09:42:12, 46.52
2024-05-10 09:42:15, 46.52
2024-05-10 09:42:18, 46.53
2024-05-10 09:42:22, 46.53
2024-05-10 09:42:25, 46.54
2024-05-10 09:42:28, 46.53
2024-05-10 09:42:31, 46.53
2024-05-10 09:42:35, 46.52
2024-05-10 09:42:38, 46.52
2024-05-10 09:42:41, 46.52
2024-05-10 09:42:44, 46.52
2024-05-10 09:42:48, 46.52
2024-05-10 09:42:51, 46.52
2024-05-10 09:42:54, 46.52
2024-05-10 09:42:57, 46.52
2024-05-10 09:43:01, 46.53
2024-05-10 09:43:04, 46.54
2024-05-10 09:43:07, 46.54
2024-05-10 09:43:10, 46.54
2024-05-10 09:43:14, 46.53
2024-05-10 09:43:17, 46.54
2024-05-10 09:43:20, 46.54
2024-05-10 09:43:23, 46.54
2024-05-10 09:43:27, 46.54
2024-05-10 09:43:30, 46.55
2024-05-10 09:43:33, 46.55
2024-05-10 09:43:36, 46.55
2024-05-10 09:43:40, 46.54
2024-05-10 09:43:43, 46.55
2024-05-10 09:43:46, 46.54
2024-05-10 09:43:49, 46.54
2024-05-10 09:43:53, 46.52
2024-05-10 09:43:56, 46.53
2024-05-10 09:43:59, 46.52
2024-05-10 09:44:02, 46.53
2024-05-10 09:44:05, 46.53
2024-05-10 09:44:09, 46.54
2024-05-10 09:44:12, 46.54
2024-05-10 09:44:15, 46.54
2024-05-10 09:44:18, 46.54
2024-05-10 09:44:22, 46.54
2024-05-10 09:44:25, 46.54
2024-05-10 09:44:28, 46.54
2024-05-10 09:44:31, 46.53
2024-05-10 09:44:35, 46.53
2024-05-10 09:44:38, 46.53
2024-05-10 09:44:41, 46.52
2024-05-10 09:44:44, 46.53
2024-05-10 09:44:48, 46.52
2024-05-10 09:44:51, 46.52
2024-05-10 09:44:54, 46.52
2024-05-10 09:44:57, 46.52
2024-05-10 09:45:01, 46.52
2024-05-10 09:45:04, 46.51
2024-05-10 09:45:07, 46.51
2024-05-10 09:45:10, 46.50
2024-05-10 09:45:14, 46.50
2024-05-10 09:45:17, 46.50
2024-05-10 09:45:20, 46.50
2024-05-10 09:45:23, 46.50
2024-05-10 09:45:27, 46.48
2024-05-10 09:45:30, 46.48
2024-05-10 09:45:33, 46.48
2024-05-10 09:45:36, 46.49
2024-05-10 09:45:40, 46.48
2024-05-10 09:45:43, 46.48
2024-05-10 09:45:46, 46.48
2024-05-10 09:45:49, 46.48
2024-05-10 09:45:53, 46.48
2024-05-10 09:45:56, 46.48
2024-05-10 09:45:59, 46.49
2024-05-10 09:46:02, 46.49
2024-05-10 09:46:05, 46.49
2024-05-10 09:46:09, 46.49
2024-05-10 09:46:12, 46.49
2024-05-10 09:46:15, 46.50
2024-05-10 09:46:18, 46.50
2024-05-10 09:46:22, 46.50
2024-05-10 09:46:25, 46.50
2024-05-10 09:46:28, 46.49
2024-05-10 09:46:31, 46.50
2024-05-10 09:46:35, 46.49
2024-05-10 09:46:38, 46.50
2024-05-10 09:46:41, 46.50
2024-05-10 09:46:44, 46.50
2024-05-10 09:46:48, 46.50
2024-05-10 09:46:51, 46.50
2024-05-10 09:46:54, 46.51
2024-05-10 09:46:57, 46.51
2024-05-10 09:47:01, 46.52
2024-05-10 09:47:04, 46.53
2024-05-10 09:47:07, 46.53
2024-05-10 09:47:10, 46.53
2024-05-10 09:47:14, 46.54
2024-05-10 09:47:17, 46.53
2024-05-10 09:47:20, 46.54
2024-05-10 09:47:23, 46.55
2024-05-10 09:47:27, 46.55
2024-05-10 09:47:30, 46.55
2024-05-10 09:47:33, 46.55
2024-05-10 09:47:36, 46.55
2024-05-10 09:47:40, 46.55
2024-05-10 09:47:43, 46.56
2024-05-10 09:47:46, 46.56
2024-05-10 09:47:49, 46.56
2024-05-10 09:47:53, 46.55
2024-05-10 09:47:56, 46.56
2024-05-10 09:47:59, 46.55
2024-05-10 09:48:02, 46.56
2024-05-10 09:48:05, 46.56
2024-05-10 09:48:09, 46.56
2024-05-10 09:48:12, 46.56
2024-05-10 09:48:15, 46.57
2024-05-10 09:48:18, 46.55
2024-05-10 09:48:22, 46.55
2024-05-10 09:48:25, 46.55
2024-05-10 09:48:28, 46.56
2024-05-10 09:48:31, 46.56
2024-05-10 09:48:35, 46.56
2024-05-10 09:48:38, 46.56
2024-05-10 09:48:41, 46.56
2024-05-10 09:48:44, 46.56
2024-05-10 09:48:48, 46.56
2024-05-10 09:48:51, 46.56
2024-05-10 09:48:54, 46.56
2024-05-10 09:48:57, 46.56
2024-05-10 09:49:01, 46.55
2024-05-10 09:49:04, 46.55
2024-05-10 09:49:07, 46.73
2024-05-10 09:49:10, 47.50
2024-05-10 09:49:14, 48.23
2024-05-10 09:49:17, 48.88
2024-05-10 09:49:20, 51.34
2024-05-10 09:49:23, 50.27
2024-05-10 09:49:27, 50.70
2024-05-10 09:49:30, 51.54
2024-05-10 09:49:33, 46.56
2024-05-10 09:49:36, 46.66
2024-05-10 09:49:39, 46.83
2024-05-10 09:49:43, 47.03
2024-05-10 09:49:46, 47.21
2024-05-10 09:49:49, 47.40
2024-05-10 09:49:52, 47.57
2024-05-10 09:49:56, 47.65
2024-05-10 09:49:59, 47.84
2024-05-10 09:50:02, 48.01
2024-05-10 09:50:05, 48.19
2024-05-10 09:50:09, 48.39
2024-05-10 09:50:12, 48.59
2024-05-10 09:50:15, 49.55
2024-05-10 09:50:18, 46.50
2024-05-10 09:50:22, 46.50
2024-05-10 09:50:25, 46.51
2024-05-10 09:50:28, 46.50
2024-05-10 09:50:31, 46.51
2024-05-10 09:50:35, 46.51
2024-05-10 09:50:38, 46.51
2024-05-10 09:50:41, 46.52
2024-05-10 09:50:44, 46.53
2024-05-10 09:50:48, 46.53
2024-05-10 09:50:51, 46.53
2024-05-10 09:50:54, 46.53
2024-05-10 09:50:57, 46.53
2024-05-10 09:51:01, 46.53
2024-05-10 09:51:04, 46.52
2024-05-10 09:51:07, 46.52
2024-05-10 09:51:10, 46.53
2024-05-10 09:51:14, 46.53
2024-05-10 09:51:17, 46.53
2024-05-10 09:51:20, 46.59
2024-05-10 09:51:23, 46.79
2024-05-10 09:51:27, 46.97
2024-05-10 09:51:30, 47.15
